"Antal lägenheter efter region, upplåtelseform och år"

"region","upplåtelseform","2022"
"2418C1020","uppgift saknas",0
"2421A0010","hyresrätt",185
"2421A0010","bostadsrätt",10
"2421A0010","äganderätt",918
"2421A0010","uppgift saknas",0
"2421A0020","hyresrätt",306
"2421A0020","bostadsrätt",88
"2421A0020","äganderätt",676
"2421A0020","uppgift saknas",3
"2421C1010","hyresrätt",305
"2421C1010","bostadsrätt",257
"2421C1010","äganderätt",247
"2421C1010","uppgift saknas",0
"2421C1020","hyresrätt",134
"2421C1020","bostadsrätt",22
"2421C1020","äganderätt",299
"2421C1020","uppgift saknas",0
"2422A0010","hyresrätt",66
"2422A0010","bostadsrätt",0
"2422A0010","äganderätt",582
"2422A0010","uppgift saknas",0
"2422C1010","hyresrätt",369
"2422C1010","bostadsrätt",25
"2422C1010","äganderätt",354
"2422C1010","uppgift saknas",0
"2425A0010","hyresrätt",38
"2425A0010","bostadsrätt",0
"2425A0010","äganderätt",580
"2425A0010","uppgift saknas",1
"2425C1010","hyresrätt",548
"2425C1010","bostadsrätt",24
"2425C1010","äganderätt",320
"2425C1010","uppgift saknas",0
"2460A0010","hyresrätt",33
"2460A0010","bostadsrätt",0
"2460A0010","äganderätt",983
"2460A0010","uppgift saknas",0
"2460C1010","hyresrätt",633
"2460C1010","bostadsrätt",170
"2460C1010","äganderätt",367
"2460C1010","uppgift saknas",0
"2460C1020","hyresrätt",273
"2460C1020","bostadsrätt",0
"2460C1020","äganderätt",293
"2460C1020","uppgift saknas",0
"2460C1030","hyresrätt",305
"2460C1030","bostadsrätt",180
"2460C1030","äganderätt",297
"2460C1030","uppgift saknas",0
"2460C1040","hyresrätt",270
"2460C1040","bostadsrätt",48
"2460C1040","äganderätt",522
"2460C1040","uppgift saknas",0
"2462A0010","hyresrätt",14
"2462A0010","bostadsrätt",16
"2462A0010","äganderätt",495
"2462A0010","uppgift saknas",0
"2462A0020","hyresrätt",161
"2462A0020","bostadsrätt",19
"2462A0020","äganderätt",901
"2462A0020","uppgift saknas",0
"2462C1010","hyresrätt",347
"2462C1010","bostadsrätt",68
"2462C1010","äganderätt",223
"2462C1010","uppgift saknas",0
"2462C1020","hyresrätt",448
"2462C1020","bostadsrätt",210
"2462C1020","äganderätt",396
"2462C1020","uppgift saknas",0
"2462C1030","hyresrätt",188
"2462C1030","bostadsrätt",0
"2462C1030","äganderätt",160
"2462C1030","uppgift saknas",0
"2463A0010","hyresrätt",67
"2463A0010","bostadsrätt",0
"2463A0010","äganderätt",491
"2463A0010","uppgift saknas",0
"2463C1010","hyresrätt",428
"2463C1010","bostadsrätt",100
"2463C1010","äganderätt",535
"2463C1010","uppgift saknas",0
"2480A0010","hyresrätt",15
"2480A0010","bostadsrätt",0
"2480A0010","äganderätt",949
"2480A0010","uppgift saknas",0
"2480A0020","hyresrätt",17
"2480A0020","bostadsrätt",0
"2480A0020","äganderätt",594
"2480A0020","uppgift saknas",0
"2480A0030","hyresrätt",3
"2480A0030","bostadsrätt",0
"2480A0030","äganderätt",739
"2480A0030","uppgift saknas",2
"2480A0040","hyresrätt",7
"2480A0040","bostadsrätt",0
"2480A0040","äganderätt",782
"2480A0040","uppgift saknas",0
"2480A0050","hyresrätt",17
"2480A0050","bostadsrätt",0
"2480A0050","äganderätt",549
"2480A0050","uppgift saknas",1
"2480A0060","hyresrätt",53
"2480A0060","bostadsrätt",0
"2480A0060","äganderätt",889
"2480A0060","uppgift saknas",0
"2480A0070","hyresrätt",57
"2480A0070","bostadsrätt",24
"2480A0070","äganderätt",574
"2480A0070","uppgift saknas",0
"2480A0080","hyresrätt",71
"2480A0080","bostadsrätt",0
"2480A0080","äganderätt",927
"2480A0080","uppgift saknas",0
"2480A0090","hyresrätt",61
"2480A0090","bostadsrätt",0
"2480A0090","äganderätt",512
"2480A0090","uppgift saknas",0
"2480B2010","hyresrätt",289
"2480B2010","bostadsrätt",0
"2480B2010","äganderätt",687
"2480B2010","uppgift saknas",0
"2480B2020","hyresrätt",125
"2480B2020","bostadsrätt",0
"2480B2020","äganderätt",645
"2480B2020","uppgift saknas",0
"2480B2030","hyresrätt",241
"2480B2030","bostadsrätt",14
"2480B2030","äganderätt",670
"2480B2030","uppgift saknas",0
"2480B2040","hyresrätt",762
"2480B2040","bostadsrätt",50
"2480B2040","äganderätt",309
"2480B2040","uppgift saknas",0
"2480B3010","hyresrätt",223
"2480B3010","bostadsrätt",42
"2480B3010","äganderätt",417
"2480B3010","uppgift saknas",0
"2480B3020","hyresrätt",66
"2480B3020","bostadsrätt",20
"2480B3020","äganderätt",435
"2480B3020","uppgift saknas",0
"2480B4010","hyresrätt",423
"2480B4010","bostadsrätt",0
"2480B4010","äganderätt",267
"2480B4010","uppgift saknas",0
"2480B4020","hyresrätt",119
"2480B4020","bostadsrätt",16
"2480B4020","äganderätt",438
"2480B4020","uppgift saknas",0
"2480B5010","hyresrätt",28
"2480B5010","bostadsrätt",0
"2480B5010","äganderätt",434
"2480B5010","uppgift saknas",1
"2480C1010","hyresrätt",41
"2480C1010","bostadsrätt",0
"2480C1010","äganderätt",432
"2480C1010","uppgift saknas",0
"2480C1020","hyresrätt",497
"2480C1020","bostadsrätt",258
"2480C1020","äganderätt",427
"2480C1020","uppgift saknas",0
"2480C1030","hyresrätt",401
"2480C1030","bostadsrätt",49
"2480C1030","äganderätt",587
"2480C1030","uppgift saknas",0
"2480C1040","hyresrätt",220
"2480C1040","bostadsrätt",495
"2480C1040","äganderätt",364
"2480C1040","uppgift saknas",0
"2480C1050","hyresrätt",564
"2480C1050","bostadsrätt",150
"2480C1050","äganderätt",247
"2480C1050","uppgift saknas",0
"2480C1060","hyresrätt",579
"2480C1060","bostadsrätt",147
"2480C1060","äganderätt",344
"2480C1060","uppgift saknas",0
"2480C1070","hyresrätt",708
"2480C1070","bostadsrätt",192
"2480C1070","äganderätt",9
"2480C1070","uppgift saknas",0
"2480C1080","hyresrätt",1012
"2480C1080","bostadsrätt",407
"2480C1080","äganderätt",138
"2480C1080","uppgift saknas",0
"2480C1090","hyresrätt",1239
"2480C1090","bostadsrätt",736
"2480C1090","äganderätt",237
"2480C1090","uppgift saknas",0
"2480C1100","hyresrätt",29
"2480C1100","bostadsrätt",88
"2480C1100","äganderätt",664
"2480C1100","uppgift saknas",0
"2480C1110","hyresrätt",1603
"2480C1110","bostadsrätt",304
"2480C1110","äganderätt",0
"2480C1110","uppgift saknas",0
"2480C1120","hyresrätt",1828
"2480C1120","bostadsrätt",0
"2480C1120","äganderätt",0
"2480C1120","uppgift saknas",0
"2480C1130","hyresrätt",281
"2480C1130","bostadsrätt",144
"2480C1130","äganderätt",385
"2480C1130","uppgift saknas",0
"2480C1140","hyresrätt",928
"2480C1140","bostadsrätt",354
"2480C1140","äganderätt",19
"2480C1140","uppgift saknas",0
"2480C1150","hyresrätt",304
"2480C1150","bostadsrätt",145
"2480C1150","äganderätt",333
"2480C1150","uppgift saknas",0
"2480C1160","hyresrätt",2113
"2480C1160","bostadsrätt",0
"2480C1160","äganderätt",0
"2480C1160","uppgift saknas",0
"2480C1170","hyresrätt",481
"2480C1170","bostadsrätt",736
"2480C1170","äganderätt",179
"2480C1170","uppgift saknas",0
"2480C1180","hyresrätt",470
"2480C1180","bostadsrätt",337
"2480C1180","äganderätt",119
"2480C1180","uppgift saknas",0
"2480C1190","hyresrätt",798
"2480C1190","bostadsrätt",436
"2480C1190","äganderätt",57
"2480C1190","uppgift saknas",0
"2480C1200","hyresrätt",1273
"2480C1200","bostadsrätt",125
"2480C1200","äganderätt",0
"2480C1200","uppgift saknas",0
"2480C1210","hyresrätt",769
"2480C1210","bostadsrätt",233
"2480C1210","äganderätt",87
"2480C1210","uppgift saknas",0
"2480C1220","hyresrätt",957
"2480C1220","bostadsrätt",510
"2480C1220","äganderätt",21
"2480C1220","uppgift saknas",0
"2480C1230","hyresrätt",1347
"2480C1230","bostadsrätt",200
"2480C1230","äganderätt",0
"2480C1230","uppgift saknas",0
"2480C1240","hyresrätt",549
"2480C1240","bostadsrätt",267
"2480C1240","äganderätt",0
"2480C1240","uppgift saknas",0
"2480C1250","hyresrätt",727
"2480C1250","bostadsrätt",298
"2480C1250","äganderätt",49
"2480C1250","uppgift saknas",0
"2480C1260","hyresrätt",513
"2480C1260","bostadsrätt",149
"2480C1260","äganderätt",368
"2480C1260","uppgift saknas",0
"2480C1270","hyresrätt",244
"2480C1270","bostadsrätt",635
"2480C1270","äganderätt",13
"2480C1270","uppgift saknas",0
"2480C1280","hyresrätt",924
"2480C1280","bostadsrätt",733
"2480C1280","äganderätt",75
"2480C1280","uppgift saknas",0
"2480C1290","hyresrätt",378
"2480C1290","bostadsrätt",609
"2480C1290","äganderätt",14
"2480C1290","uppgift saknas",0
"2480C1300","hyresrätt",800
"2480C1300","bostadsrätt",434
"2480C1300","äganderätt",214
"2480C1300","uppgift saknas",0
"2480C1310","hyresrätt",243
"2480C1310","bostadsrätt",367
"2480C1310","äganderätt",322
"2480C1310","uppgift saknas",0
"2480C1320","hyresrätt",168
"2480C1320","bostadsrätt",593
"2480C1320","äganderätt",67
"2480C1320","uppgift saknas",0
"2480C1330","hyresrätt",436
"2480C1330","bostadsrätt",174
"2480C1330","äganderätt",264
"2480C1330","uppgift saknas",0
"2480C1340","hyresrätt",914
"2480C1340","bostadsrätt",416
"2480C1340","äganderätt",0
"2480C1340","uppgift saknas",0
"2480C1350","hyresrätt",247
"2480C1350","bostadsrätt",16
"2480C1350","äganderätt",411
"2480C1350","uppgift saknas",0
"2480C1360","hyresrätt",351
"2480C1360","bostadsrätt",0
"2480C1360","äganderätt",279
"2480C1360","uppgift saknas",0
"2480C1370","hyresrätt",405
"2480C1370","bostadsrätt",334
"2480C1370","äganderätt",67
"2480C1370","uppgift saknas",0
"2480C1380","hyresrätt",617
"2480C1380","bostadsrätt",102
"2480C1380","äganderätt",383
"2480C1380","uppgift saknas",0
"2480C1390","hyresrätt",264
"2480C1390","bostadsrätt",440
"2480C1390","äganderätt",12
"2480C1390","uppgift saknas",0
"2480C1400","hyresrätt",716
"2480C1400","bostadsrätt",561
"2480C1400","äganderätt",120
"2480C1400","uppgift saknas",0
"2480C1410","hyresrätt",241
"2480C1410","bostadsrätt",796
"2480C1410","äganderätt",0
"2480C1410","uppgift saknas",0
"2480C1420","hyresrätt",0
"2480C1420","bostadsrätt",43
"2480C1420","äganderätt",385
"2480C1420","uppgift saknas",0
"2480C1430","hyresrätt",580
"2480C1430","bostadsrätt",416
"2480C1430","äganderätt",0
"2480C1430","uppgift saknas",0
"2480C1440","hyresrätt",877
"2480C1440","bostadsrätt",21
"2480C1440","äganderätt",363
"2480C1440","uppgift saknas",0
"2480C1450","hyresrätt",18
"2480C1450","bostadsrätt",369
"2480C1450","äganderätt",479
"2480C1450","uppgift saknas",0
"2480C1460","hyresrätt",10
"2480C1460","bostadsrätt",392
"2480C1460","äganderätt",385
"2480C1460","uppgift saknas",0
"2480C1470","hyresrätt",608
"2480C1470","bostadsrätt",0
"2480C1470","äganderätt",182
"2480C1470","uppgift saknas",0
"2480C1480","hyresrätt",128
"2480C1480","bostadsrätt",366
"2480C1480","äganderätt",48
"2480C1480","uppgift saknas",0
"2480C1490","hyresrätt",402
"2480C1490","bostadsrätt",567
"2480C1490","äganderätt",96
"2480C1490","uppgift saknas",0
"2480C1500","hyresrätt",382
"2480C1500","bostadsrätt",541
"2480C1500","äganderätt",234
"2480C1500","uppgift saknas",0
"2480C1510","hyresrätt",596
"2480C1510","bostadsrätt",368
"2480C1510","äganderätt",93
"2480C1510","uppgift saknas",0
"2480C1520","hyresrätt",41
"2480C1520","bostadsrätt",0
"2480C1520","äganderätt",490
"2480C1520","uppgift saknas",0
"2481A0010","hyresrätt",53
"2481A0010","bostadsrätt",0
"2481A0010","äganderätt",390
"2481A0010","uppgift saknas",0
"2481A0020","hyresrätt",22
"2481A0020","bostadsrätt",0
"2481A0020","äganderätt",829
"2481A0020","uppgift saknas",0
"2481A0030","hyresrätt",56
"2481A0030","bostadsrätt",0
"2481A0030","äganderätt",358
"2481A0030","uppgift saknas",0
"2481C1010","hyresrätt",161
"2481C1010","bostadsrätt",171
"2481C1010","äganderätt",267
"2481C1010","uppgift saknas",0
"2481C1020","hyresrätt",764
"2481C1020","bostadsrätt",43
"2481C1020","äganderätt",353
"2481C1020","uppgift saknas",0
"2481C1030","hyresrätt",637
"2481C1030","bostadsrätt",159
"2481C1030","äganderätt",267
"2481C1030","uppgift saknas",0
"2481C1040","hyresrätt",229
"2481C1040","bostadsrätt",39
"2481C1040","äganderätt",556
"2481C1040","uppgift saknas",0
"2481C1050","hyresrätt",1096
"2481C1050","bostadsrätt",38
"2481C1050","äganderätt",179
"2481C1050","uppgift saknas",0
"2482A0010","hyresrätt",287
"2482A0010","bostadsrätt",0
"2482A0010","äganderätt",359
"2482A0010","uppgift saknas",0
"2482A0020","hyresrätt",13
"2482A0020","bostadsrätt",0
"2482A0020","äganderätt",428
"2482A0020","uppgift saknas",0
"2482A0030","hyresrätt",7
"2482A0030","bostadsrätt",0
"2482A0030","äganderätt",519
"2482A0030","uppgift saknas",0
"2482A0040","hyresrätt",50
"2482A0040","bostadsrätt",0
"2482A0040","äganderätt",584
"2482A0040","uppgift saknas",0
"2482A0050","hyresrätt",10
"2482A0050","bostadsrätt",0
"2482A0050","äganderätt",597
"2482A0050","uppgift saknas",0
"2482A0060","hyresrätt",13
"2482A0060","bostadsrätt",0
"2482A0060","äganderätt",608
"2482A0060","uppgift saknas",1
"2482A0070","hyresrätt",2
"2482A0070","bostadsrätt",6
"2482A0070","äganderätt",461
"2482A0070","uppgift saknas",0
"2482A0080","hyresrätt",7
"2482A0080","bostadsrätt",0
"2482A0080","äganderätt",557
"2482A0080","uppgift saknas",0
"2482A0090","hyresrätt",43
"2482A0090","bostadsrätt",10
"2482A0090","äganderätt",614
"2482A0090","uppgift saknas",0
"2482A0100","hyresrätt",93
"2482A0100","bostadsrätt",20
"2482A0100","äganderätt",688
"2482A0100","uppgift saknas",0
"2482A0110","hyresrätt",43
"2482A0110","bostadsrätt",0
"2482A0110","äganderätt",695
"2482A0110","uppgift saknas",0
"2482A0120","hyresrätt",253
"2482A0120","bostadsrätt",0
"2482A0120","äganderätt",537
"2482A0120","uppgift saknas",0
"2482B2010","hyresrätt",216
"2482B2010","bostadsrätt",40
"2482B2010","äganderätt",226
"2482B2010","uppgift saknas",0
"2482B2020","hyresrätt",136
"2482B2020","bostadsrätt",15
"2482B2020","äganderätt",383
"2482B2020","uppgift saknas",0
"2482B2030","hyresrätt",101
"2482B2030","bostadsrätt",20
"2482B2030","äganderätt",286
"2482B2030","uppgift saknas",0
"2482B3010","hyresrätt",116
"2482B3010","bostadsrätt",0
"2482B3010","äganderätt",322
"2482B3010","uppgift saknas",0
"2482B3020","hyresrätt",293
"2482B3020","bostadsrätt",20
"2482B3020","äganderätt",398
"2482B3020","uppgift saknas",0
"2482B4010","hyresrätt",479
"2482B4010","bostadsrätt",36
"2482B4010","äganderätt",475
"2482B4010","uppgift saknas",0
"2482B5010","hyresrätt",381
"2482B5010","bostadsrätt",113
"2482B5010","äganderätt",411
"2482B5010","uppgift saknas",0
"2482B6010","hyresrätt",547
"2482B6010","bostadsrätt",19
"2482B6010","äganderätt",417
"2482B6010","uppgift saknas",0
"2482C1010","hyresrätt",479
"2482C1010","bostadsrätt",131
"2482C1010","äganderätt",341
"2482C1010","uppgift saknas",0
"2482C1020","hyresrätt",10
"2482C1020","bostadsrätt",44
"2482C1020","äganderätt",378
"2482C1020","uppgift saknas",0
"2482C1030","hyresrätt",100
"2482C1030","bostadsrätt",247
"2482C1030","äganderätt",366
"2482C1030","uppgift saknas",0
"2482C1040","hyresrätt",212
"2482C1040","bostadsrätt",182
"2482C1040","äganderätt",305
"2482C1040","uppgift saknas",0
"2482C1050","hyresrätt",52
"2482C1050","bostadsrätt",25
"2482C1050","äganderätt",429
"2482C1050","uppgift saknas",0
"2482C1060","hyresrätt",53
"2482C1060","bostadsrätt",48
"2482C1060","äganderätt",729
"2482C1060","uppgift saknas",0
"2482C1070","hyresrätt",179
"2482C1070","bostadsrätt",9
"2482C1070","äganderätt",379
"2482C1070","uppgift saknas",0
"2482C1080","hyresrätt",5
"2482C1080","bostadsrätt",36
"2482C1080","äganderätt",424
"2482C1080","uppgift saknas",0
"2482C1090","hyresrätt",181
"2482C1090","bostadsrätt",700
"2482C1090","äganderätt",10
"2482C1090","uppgift saknas",0
"2482C1100","hyresrätt",6
"2482C1100","bostadsrätt",319
"2482C1100","äganderätt",227
"2482C1100","uppgift saknas",0
"2482C1110","hyresrätt",623
"2482C1110","bostadsrätt",443
"2482C1110","äganderätt",33
"2482C1110","uppgift saknas",0
"2482C1120","hyresrätt",335
"2482C1120","bostadsrätt",0
"2482C1120","äganderätt",566
"2482C1120","uppgift saknas",0
"2482C1130","hyresrätt",374
"2482C1130","bostadsrätt",395
"2482C1130","äganderätt",40
"2482C1130","uppgift saknas",0
"2482C1140","hyresrätt",8
"2482C1140","bostadsrätt",23
"2482C1140","äganderätt",520
"2482C1140","uppgift saknas",0
"2482C1150","hyresrätt",1075
"2482C1150","bostadsrätt",390
"2482C1150","äganderätt",47
"2482C1150","uppgift saknas",0
"2482C1160","hyresrätt",595
"2482C1160","bostadsrätt",218
"2482C1160","äganderätt",48
"2482C1160","uppgift saknas",0
"2482C1170","hyresrätt",319
"2482C1170","bostadsrätt",327
"2482C1170","äganderätt",140
"2482C1170","uppgift saknas",0
"2482C1180","hyresrätt",688
"2482C1180","bostadsrätt",257
"2482C1180","äganderätt",201
"2482C1180","uppgift saknas",2
"2482C1190","hyresrätt",936
"2482C1190","bostadsrätt",315
"2482C1190","äganderätt",4
"2482C1190","uppgift saknas",0
"2482C1200","hyresrätt",243
"2482C1200","bostadsrätt",93
"2482C1200","äganderätt",479
"2482C1200","uppgift saknas",0
"2482C1210","hyresrätt",394
"2482C1210","bostadsrätt",497
"2482C1210","äganderätt",132
"2482C1210","uppgift saknas",0
"2482C1220","hyresrätt",927
"2482C1220","bostadsrätt",0
"2482C1220","äganderätt",27
"2482C1220","uppgift saknas",0
"2482C1230","hyresrätt",0
"2482C1230","bostadsrätt",815
"2482C1230","äganderätt",0
"2482C1230","uppgift saknas",0
"2482C1240","hyresrätt",473
"2482C1240","bostadsrätt",375
"2482C1240","äganderätt",170
"2482C1240","uppgift saknas",0
"2482C1250","hyresrätt",60
"2482C1250","bostadsrätt",673
"2482C1250","äganderätt",160
"2482C1250","uppgift saknas",0
"2482C1260","hyresrätt",3
"2482C1260","bostadsrätt",0
"2482C1260","äganderätt",445
"2482C1260","uppgift saknas",0
"2482C1270","hyresrätt",342
"2482C1270","bostadsrätt",414
"2482C1270","äganderätt",303
"2482C1270","uppgift saknas",0
"2482C1280","hyresrätt",53
"2482C1280","bostadsrätt",36
"2482C1280","äganderätt",523
"2482C1280","uppgift saknas",0
"2482C1290","hyresrätt",1048
"2482C1290","bostadsrätt",312
"2482C1290","äganderätt",150
